IF_task,shot_level,n,if_num_strict,if_num_loose,if_rate_strict,if_rate_loose,perf_num,perf_den,mean_performance
detectable_format_title,6,6,5,5,0.8333333333333334,0.8333333333333334,0.0,6.0,0.0
detectable_format_title,7,6,6,6,1.0,1.0,0.0,6.0,0.0
detectable_format_title,8,6,5,5,0.8333333333333334,0.8333333333333334,0.0,6.0,0.0
startend_end_checker,0,6,0,0,0.0,0.0,0.0,6.0,0.0
startend_end_checker,1,6,0,0,0.0,0.0,2.0,6.0,0.3333333333333333
startend_end_checker,2,6,1,1,0.16666666666666666,0.16666666666666666,2.0,6.0,0.3333333333333333
startend_end_checker,3,6,0,0,0.0,0.0,1.0,6.0,0.16666666666666666
startend_end_checker,4,6,0,0,0.0,0.0,0.0,6.0,0.0
startend_end_checker,5,6,1,1,0.16666666666666666,0.16666666666666666,2.0,6.0,0.3333333333333333
startend_end_checker,6,6,0,0,0.0,0.0,1.0,6.0,0.16666666666666666
startend_end_checker,7,6,1,1,0.16666666666666666,0.16666666666666666,2.0,6.0,0.3333333333333333
startend_end_checker,8,6,1,1,0.16666666666666666,0.16666666666666666,2.0,6.0,0.3333333333333333
startend_quotation,0,19,0,0,0.0,0.0,6.0,19.0,0.3157894736842105
startend_quotation,1,19,14,14,0.7368421052631579,0.7368421052631579,9.0,19.0,0.47368421052631576
startend_quotation,2,19,13,13,0.6842105263157895,0.6842105263157895,8.0,19.0,0.42105263157894735
startend_quotation,3,19,13,13,0.6842105263157895,0.6842105263157895,8.0,19.0,0.42105263157894735
startend_quotation,4,19,11,11,0.5789473684210527,0.5789473684210527,7.0,19.0,0.3684210526315789
startend_quotation,5,19,12,12,0.631578947368421,0.631578947368421,8.0,19.0,0.42105263157894735
startend_quotation,6,19,15,15,0.7894736842105263,0.7894736842105263,10.0,19.0,0.5263157894736842
startend_quotation,7,19,17,18,0.8947368421052632,0.9473684210526315,12.0,19.0,0.631578947368421
startend_quotation,8,19,15,15,0.7894736842105263,0.7894736842105263,11.0,19.0,0.5789473684210527
